"","speaker_role","word","target_child_age_years","speech_act","count"
"18708","Target_Child","and",4.72142368240931,"declarative",37
"18709","Target_Child","and",4.72142368240931,"other",1
"18710","Target_Child","and",4.72142368240931,"question",4
"18711","Target_Child","and",4.72416153319644,"declarative",50
"18712","Target_Child","and",4.74058863791923,"declarative",29
"18713","Target_Child","and",4.74058863791923,"question",2
"18714","Target_Child","and",4.7460643394935,"declarative",55
"18715","Target_Child","and",4.7460643394935,"imperative",6
"18716","Target_Child","and",4.7460643394935,"other",6
"18717","Target_Child","and",4.7460643394935,"question",2
"18718","Target_Child","and",4.75,"declarative",3369
"18719","Target_Child","and",4.75,"imperative",231
"18720","Target_Child","and",4.75,"other",705
"18721","Target_Child","and",4.75,"question",534
"18722","Target_Child","and",4.75273785078713,"declarative",6
"18723","Target_Child","and",4.75273785078713,"question",1
"18724","Target_Child","and",4.75547570157426,"declarative",15
"18725","Target_Child","and",4.75547570157426,"other",5
"18726","Target_Child","and",4.75547570157426,"question",6
"18727","Target_Child","and",4.7582135523614,"declarative",79
"18728","Target_Child","and",4.7582135523614,"imperative",2
"18729","Target_Child","and",4.7582135523614,"other",27
"18730","Target_Child","and",4.7582135523614,"question",5
"18731","Target_Child","and",4.76095140314853,"declarative",36
"18732","Target_Child","and",4.76095140314853,"imperative",1
"18733","Target_Child","and",4.76095140314853,"other",5
"18734","Target_Child","and",4.76095140314853,"question",6
"18735","Target_Child","and",4.76368925393566,"declarative",36
"18736","Target_Child","and",4.76368925393566,"other",1
"18737","Target_Child","and",4.76368925393566,"question",1
"18738","Target_Child","and",4.76642710472279,"declarative",36
"18739","Target_Child","and",4.76642710472279,"question",1
"18740","Target_Child","and",4.76916495550992,"declarative",59
"18741","Target_Child","and",4.76916495550992,"imperative",7
"18742","Target_Child","and",4.76916495550992,"other",12
"18743","Target_Child","and",4.76916495550992,"question",3
"18744","Target_Child","and",4.77464065708419,"declarative",38
"18745","Target_Child","and",4.77464065708419,"imperative",1
"18746","Target_Child","and",4.77464065708419,"other",9
"18747","Target_Child","and",4.77464065708419,"question",2
"18748","Target_Child","and",4.78011635865845,"declarative",28
"18749","Target_Child","and",4.78011635865845,"other",7
"18750","Target_Child","and",4.78011635865845,"question",5
"18751","Target_Child","and",4.78285420944558,"declarative",62
"18752","Target_Child","and",4.78285420944558,"other",10
"18753","Target_Child","and",4.78285420944558,"question",3
"18754","Target_Child","and",4.78559206023272,"declarative",2
"18755","Target_Child","and",4.78832991101985,"declarative",6
"18756","Target_Child","and",4.78832991101985,"imperative",2
"18757","Target_Child","and",4.78832991101985,"question",2
"18758","Target_Child","and",4.79106776180698,"declarative",14
"18759","Target_Child","and",4.79106776180698,"question",4
"18760","Target_Child","and",4.79380561259411,"declarative",9
"18761","Target_Child","and",4.79380561259411,"other",2
"18762","Target_Child","and",4.79380561259411,"question",1
"18763","Target_Child","and",4.79928131416838,"declarative",20
"18764","Target_Child","and",4.79928131416838,"question",2
"18765","Target_Child","and",4.80201916495551,"declarative",15
"18766","Target_Child","and",4.80201916495551,"question",2
"18767","Target_Child","and",4.80475701574264,"declarative",113
"18768","Target_Child","and",4.80475701574264,"imperative",2
"18769","Target_Child","and",4.80475701574264,"other",19
"18770","Target_Child","and",4.80475701574264,"question",11
"18771","Target_Child","and",4.80749486652977,"declarative",7
"18772","Target_Child","and",4.80749486652977,"imperative",1
"18773","Target_Child","and",4.80749486652977,"question",1
"18774","Target_Child","and",4.81023271731691,"declarative",41
"18775","Target_Child","and",4.81023271731691,"question",5
"18776","Target_Child","and",4.81297056810404,"declarative",24
"18777","Target_Child","and",4.81297056810404,"imperative",9
"18778","Target_Child","and",4.81297056810404,"other",5
"18779","Target_Child","and",4.81297056810404,"question",3
"18780","Target_Child","and",4.81570841889117,"declarative",11
"18781","Target_Child","and",4.81570841889117,"imperative",2
"18782","Target_Child","and",4.81570841889117,"other",4
"18783","Target_Child","and",4.81570841889117,"question",2
"18784","Target_Child","and",4.82118412046543,"declarative",16
"18785","Target_Child","and",4.82118412046543,"question",1
"18786","Target_Child","and",4.82392197125257,"declarative",11
"18787","Target_Child","and",4.82392197125257,"other",5
"18788","Target_Child","and",4.82392197125257,"question",1
"18789","Target_Child","and",4.83213552361396,"declarative",22
"18790","Target_Child","and",4.83213552361396,"imperative",4
"18791","Target_Child","and",4.83213552361396,"other",3
"18792","Target_Child","and",4.83213552361396,"question",1
"18793","Target_Child","and",4.83333333333333,"declarative",23
"18794","Target_Child","and",4.83333333333333,"imperative",3
"18795","Target_Child","and",4.83333333333333,"other",4
"18796","Target_Child","and",4.83333333333333,"question",1
"18797","Target_Child","and",4.83607118412047,"declarative",24
"18798","Target_Child","and",4.83607118412047,"other",2
"18799","Target_Child","and",4.83607118412047,"question",2
"18800","Target_Child","and",4.8388090349076,"declarative",61
"18801","Target_Child","and",4.8388090349076,"other",23
"18802","Target_Child","and",4.8388090349076,"question",10
"18803","Target_Child","and",4.84154688569473,"declarative",26
"18804","Target_Child","and",4.84428473648186,"declarative",31
"18805","Target_Child","and",4.84428473648186,"other",5
"18806","Target_Child","and",4.84428473648186,"question",3
"18807","Target_Child","and",4.84702258726899,"declarative",84
"18808","Target_Child","and",4.84702258726899,"other",9
"18809","Target_Child","and",4.84702258726899,"question",12
"18810","Target_Child","and",4.84976043805613,"declarative",84
"18811","Target_Child","and",4.84976043805613,"imperative",1
"18812","Target_Child","and",4.84976043805613,"other",6
"18813","Target_Child","and",4.84976043805613,"question",10
"18814","Target_Child","and",4.85523613963039,"declarative",19
"18815","Target_Child","and",4.85523613963039,"other",1
"18816","Target_Child","and",4.85523613963039,"question",2
"18817","Target_Child","and",4.85797399041752,"declarative",9
"18818","Target_Child","and",4.86071184120465,"declarative",42
"18819","Target_Child","and",4.86071184120465,"question",1
"18820","Target_Child","and",4.86344969199179,"declarative",10
"18821","Target_Child","and",4.86344969199179,"other",3
"18822","Target_Child","and",4.86344969199179,"question",3
"18823","Target_Child","and",4.87440109514031,"declarative",10
"18824","Target_Child","and",4.87440109514031,"question",1
"18825","Target_Child","and",4.88809034907598,"declarative",12
"18826","Target_Child","and",4.88809034907598,"other",4
"18827","Target_Child","and",4.89082819986311,"declarative",25
"18828","Target_Child","and",4.89082819986311,"other",5
"18829","Target_Child","and",4.89356605065024,"declarative",6
"18830","Target_Child","and",4.89356605065024,"other",1
"18831","Target_Child","and",4.89356605065024,"question",4
"18832","Target_Child","and",4.89630390143737,"declarative",48
"18833","Target_Child","and",4.89630390143737,"other",2
"18834","Target_Child","and",4.89630390143737,"question",6
"18835","Target_Child","and",4.8990417522245,"declarative",17
"18836","Target_Child","and",4.8990417522245,"imperative",1
"18837","Target_Child","and",4.8990417522245,"other",2
"18838","Target_Child","and",4.9072553045859,"declarative",70
"18839","Target_Child","and",4.9072553045859,"imperative",2
"18840","Target_Child","and",4.9072553045859,"other",7
"18841","Target_Child","and",4.9072553045859,"question",10
"18842","Target_Child","and",4.91273100616016,"declarative",35
"18843","Target_Child","and",4.91273100616016,"other",2
"18844","Target_Child","and",4.91273100616016,"question",3
"18845","Target_Child","and",4.91666666666667,"declarative",39
"18846","Target_Child","and",4.91666666666667,"imperative",2
"18847","Target_Child","and",4.91666666666667,"other",11
"18848","Target_Child","and",4.9194045174538,"declarative",25
"18849","Target_Child","and",4.9194045174538,"imperative",1
"18850","Target_Child","and",4.9194045174538,"other",3
"18851","Target_Child","and",4.9194045174538,"question",1
"18852","Target_Child","and",4.92214236824093,"declarative",21
"18853","Target_Child","and",4.92214236824093,"other",4
"18854","Target_Child","and",4.92214236824093,"question",5
"18855","Target_Child","and",4.9276180698152,"declarative",12
"18856","Target_Child","and",4.9276180698152,"other",5
"18857","Target_Child","and",4.93035592060233,"declarative",29
"18858","Target_Child","and",4.93035592060233,"other",1
"18859","Target_Child","and",4.93035592060233,"question",4
"18860","Target_Child","and",4.93309377138946,"declarative",41
"18861","Target_Child","and",4.93309377138946,"other",6
"18862","Target_Child","and",4.93309377138946,"question",1
"18863","Target_Child","and",4.93583162217659,"declarative",19
"18864","Target_Child","and",4.93583162217659,"imperative",3
"18865","Target_Child","and",4.93583162217659,"other",2
"18866","Target_Child","and",4.93583162217659,"question",1
"18867","Target_Child","and",4.93856947296372,"declarative",58
"18868","Target_Child","and",4.93856947296372,"other",20
"18869","Target_Child","and",4.93856947296372,"question",20
"18870","Target_Child","and",4.94130732375086,"declarative",3
"18871","Target_Child","and",4.94404517453799,"declarative",55
"18872","Target_Child","and",4.94404517453799,"other",10
"18873","Target_Child","and",4.95225872689938,"declarative",24
"18874","Target_Child","and",4.95225872689938,"other",3
"18875","Target_Child","and",4.95225872689938,"question",6
"18876","Target_Child","and",4.96868583162218,"declarative",28
"18877","Target_Child","and",4.96868583162218,"other",2
"18878","Target_Child","and",4.97142368240931,"declarative",54
"18879","Target_Child","and",4.97142368240931,"other",7
"18880","Target_Child","and",4.97142368240931,"question",4
"18881","Target_Child","and",4.97416153319644,"declarative",11
"18882","Target_Child","and",4.97416153319644,"imperative",2
"18883","Target_Child","and",4.97416153319644,"question",1
"18884","Target_Child","and",4.97689938398357,"declarative",10
"18885","Target_Child","and",4.97689938398357,"question",1
"18886","Target_Child","and",4.97963723477071,"declarative",122
"18887","Target_Child","and",4.97963723477071,"imperative",7
"18888","Target_Child","and",4.97963723477071,"other",18
"18889","Target_Child","and",4.97963723477071,"question",19
"18890","Target_Child","and",4.98511293634497,"declarative",99
"18891","Target_Child","and",4.98511293634497,"imperative",3
"18892","Target_Child","and",4.98511293634497,"other",24
"18893","Target_Child","and",4.98511293634497,"question",2
"18894","Target_Child","and",4.9878507871321,"declarative",4
"18895","Target_Child","and",4.9878507871321,"question",2
"18896","Target_Child","and",4.99058863791923,"declarative",13
"18897","Target_Child","and",4.99058863791923,"question",2
"18898","Target_Child","and",4.99332648870637,"declarative",25
"18899","Target_Child","and",4.99332648870637,"imperative",10
"18900","Target_Child","and",4.99332648870637,"other",3
"18901","Target_Child","and",4.99332648870637,"question",5
"18902","Target_Child","and",5,"declarative",517
"18903","Target_Child","and",5,"other",83
"18904","Target_Child","and",5,"question",22
"18905","Target_Child","and",5.00273785078713,"declarative",5
"18906","Target_Child","and",5.00547570157426,"declarative",3
"18907","Target_Child","and",5.00547570157426,"other",1
"18908","Target_Child","and",5.00547570157426,"question",5
"18909","Target_Child","and",5.0082135523614,"declarative",15
"18910","Target_Child","and",5.0082135523614,"other",1
"18911","Target_Child","and",5.0082135523614,"question",2
"18912","Target_Child","and",5.01095140314853,"declarative",11
"18913","Target_Child","and",5.01095140314853,"question",2
"18914","Target_Child","and",5.01368925393566,"declarative",23
"18915","Target_Child","and",5.01916495550992,"declarative",1
"18916","Target_Child","and",5.01916495550992,"other",1
"18917","Target_Child","and",5.02190280629706,"declarative",19
"18918","Target_Child","and",5.02190280629706,"other",5
"18919","Target_Child","and",5.02737850787132,"declarative",7
"18920","Target_Child","and",5.02737850787132,"other",1
"18921","Target_Child","and",5.03011635865845,"declarative",7
"18922","Target_Child","and",5.04380561259411,"declarative",30
"18923","Target_Child","and",5.04380561259411,"imperative",3
"18924","Target_Child","and",5.04380561259411,"other",1
