"","speaker_role","word","target_child_age_years","count","total","rel_freq","ppt"
"6679","Target_Child","and",4.51095140314853,86,4416,0.0194746376811594,19.4746376811594
"6680","Target_Child","and",4.51368925393566,36,2144,0.0167910447761194,16.7910447761194
"6681","Target_Child","and",4.51642710472279,12,766,0.0156657963446475,15.6657963446475
"6682","Target_Child","and",4.52737850787132,72,2359,0.0305214073760068,30.5214073760068
"6683","Target_Child","and",4.53011635865845,81,2632,0.0307750759878419,30.7750759878419
"6684","Target_Child","and",4.53285420944558,2,557,0.00359066427289048,3.59066427289048
"6685","Target_Child","and",4.53832991101985,7,435,0.0160919540229885,16.0919540229885
"6686","Target_Child","and",4.54654346338125,12,781,0.0153649167733675,15.3649167733675
"6687","Target_Child","and",4.55201916495551,10,1239,0.00807102502017756,8.07102502017756
"6688","Target_Child","and",4.55475701574264,1,27,0.037037037037037,37.037037037037
"6689","Target_Child","and",4.56570841889117,27,5115,0.00527859237536657,5.27859237536657
"6690","Target_Child","and",4.57118412046543,5,410,0.0121951219512195,12.1951219512195
"6691","Target_Child","and",4.57392197125257,14,701,0.0199714693295292,19.9714693295292
"6692","Target_Child","and",4.5766598220397,7,589,0.0118845500848896,11.8845500848896
"6693","Target_Child","and",4.58333333333333,28,942,0.029723991507431,29.723991507431
"6694","Target_Child","and",4.58607118412047,134,7918,0.0169234655215964,16.9234655215964
"6695","Target_Child","and",4.5888090349076,12,574,0.0209059233449477,20.9059233449477
"6696","Target_Child","and",4.59154688569473,15,574,0.0261324041811847,26.1324041811847
"6697","Target_Child","and",4.59428473648186,45,1479,0.0304259634888438,30.4259634888438
"6698","Target_Child","and",4.59702258726899,14,604,0.0231788079470199,23.1788079470199
"6699","Target_Child","and",4.59976043805613,28,2686,0.0104244229337305,10.4244229337305
"6700","Target_Child","and",4.60797399041752,26,2170,0.0119815668202765,11.9815668202765
"6701","Target_Child","and",4.61071184120465,55,3201,0.0171821305841924,17.1821305841924
"6702","Target_Child","and",4.61344969199179,31,2384,0.013003355704698,13.003355704698
"6703","Target_Child","and",4.61618754277892,3,413,0.00726392251815981,7.26392251815981
"6704","Target_Child","and",4.62166324435318,24,1556,0.0154241645244216,15.4241645244216
"6705","Target_Child","and",4.62987679671458,19,2054,0.00925024342745862,9.25024342745862
"6706","Target_Child","and",4.63261464750171,18,1037,0.017357762777242,17.357762777242
"6707","Target_Child","and",4.63809034907598,42,1180,0.0355932203389831,35.5932203389831
"6708","Target_Child","and",4.6490417522245,40,1071,0.0373482726423903,37.3482726423903
"6709","Target_Child","and",4.65177960301164,11,341,0.032258064516129,32.258064516129
"6710","Target_Child","and",4.65451745379877,34,967,0.0351602895553257,35.1602895553257
"6711","Target_Child","and",4.65999315537303,53,1385,0.0382671480144404,38.2671480144404
"6712","Target_Child","and",4.66273100616016,88,4322,0.020360944007404,20.360944007404
"6713","Target_Child","and",4.66666666666667,267,8111,0.032918259154235,32.918259154235
"6714","Target_Child","and",4.6694045174538,52,2276,0.0228471001757469,22.8471001757469
"6715","Target_Child","and",4.67214236824093,15,629,0.0238473767885533,23.8473767885533
"6716","Target_Child","and",4.67488021902806,57,3179,0.0179301667190941,17.9301667190941
"6717","Target_Child","and",4.6776180698152,43,3092,0.0139068564036223,13.9068564036223
"6718","Target_Child","and",4.68309377138946,33,1903,0.0173410404624277,17.3410404624277
"6719","Target_Child","and",4.68583162217659,26,1439,0.0180681028492008,18.0681028492008
"6720","Target_Child","and",4.68856947296372,52,2296,0.0226480836236934,22.6480836236934
"6721","Target_Child","and",4.69130732375086,50,2297,0.021767522855899,21.767522855899
"6722","Target_Child","and",4.69404517453799,24,1296,0.0185185185185185,18.5185185185185
"6723","Target_Child","and",4.70225872689938,40,960,0.0416666666666667,41.6666666666667
"6724","Target_Child","and",4.70499657768652,19,1179,0.0161153519932146,16.1153519932146
"6725","Target_Child","and",4.72142368240931,42,1750,0.024,24
"6726","Target_Child","and",4.72416153319644,50,1283,0.0389711613406079,38.9711613406079
"6727","Target_Child","and",4.74058863791923,31,712,0.0435393258426966,43.5393258426966
"6728","Target_Child","and",4.7460643394935,69,1678,0.0411203814064362,41.1203814064362
"6729","Target_Child","and",4.75,4839,297610,0.0162595342898424,16.2595342898424
"6730","Target_Child","and",4.75273785078713,7,706,0.00991501416430595,9.91501416430595
"6731","Target_Child","and",4.75547570157426,26,3147,0.0082618366698443,8.2618366698443
"6732","Target_Child","and",4.7582135523614,113,3136,0.0360331632653061,36.0331632653061
"6733","Target_Child","and",4.76095140314853,48,2946,0.0162932790224033,16.2932790224033
"6734","Target_Child","and",4.76368925393566,38,3089,0.0123017157656199,12.3017157656199
"6735","Target_Child","and",4.76642710472279,37,2321,0.015941404566997,15.941404566997
"6736","Target_Child","and",4.76916495550992,81,4845,0.01671826625387,16.71826625387
"6737","Target_Child","and",4.77464065708419,50,2031,0.0246184145741014,24.6184145741014
"6738","Target_Child","and",4.78011635865845,40,1527,0.0261951538965291,26.1951538965291
"6739","Target_Child","and",4.78285420944558,75,3509,0.0213736107153035,21.3736107153035
"6740","Target_Child","and",4.78559206023272,2,251,0.00796812749003984,7.96812749003984
"6741","Target_Child","and",4.78832991101985,10,464,0.021551724137931,21.551724137931
"6742","Target_Child","and",4.79106776180698,18,1168,0.0154109589041096,15.4109589041096
"6743","Target_Child","and",4.79380561259411,12,676,0.0177514792899408,17.7514792899408
"6744","Target_Child","and",4.79928131416838,22,828,0.0265700483091787,26.5700483091787
"6745","Target_Child","and",4.80201916495551,17,1259,0.0135027799841144,13.5027799841144
"6746","Target_Child","and",4.80475701574264,145,3358,0.0431804645622394,43.1804645622394
"6747","Target_Child","and",4.80749486652977,9,677,0.0132939438700148,13.2939438700148
"6748","Target_Child","and",4.81023271731691,46,2236,0.0205724508050089,20.5724508050089
"6749","Target_Child","and",4.81297056810404,41,1722,0.0238095238095238,23.8095238095238
"6750","Target_Child","and",4.81570841889117,19,765,0.0248366013071895,24.8366013071895
"6751","Target_Child","and",4.82118412046543,17,1010,0.0168316831683168,16.8316831683168
"6752","Target_Child","and",4.82392197125257,17,577,0.0294627383015598,29.4627383015598
"6753","Target_Child","and",4.83213552361396,30,1593,0.0188323917137476,18.8323917137476
"6754","Target_Child","and",4.83333333333333,31,2830,0.0109540636042403,10.9540636042403
"6755","Target_Child","and",4.83607118412047,28,1469,0.0190605854322668,19.0605854322668
"6756","Target_Child","and",4.8388090349076,94,4607,0.0204037334490992,20.4037334490992
"6757","Target_Child","and",4.84154688569473,26,570,0.0456140350877193,45.6140350877193
"6758","Target_Child","and",4.84428473648186,39,2441,0.0159770585825481,15.9770585825481
"6759","Target_Child","and",4.84702258726899,105,3047,0.0344601247128323,34.4601247128323
"6760","Target_Child","and",4.84976043805613,101,4669,0.021632041122296,21.632041122296
"6761","Target_Child","and",4.85523613963039,22,1736,0.0126728110599078,12.6728110599078
"6762","Target_Child","and",4.85797399041752,9,605,0.0148760330578512,14.8760330578512
"6763","Target_Child","and",4.86071184120465,43,1861,0.0231058570660935,23.1058570660935
"6764","Target_Child","and",4.86344969199179,16,776,0.0206185567010309,20.6185567010309
"6765","Target_Child","and",4.87440109514031,11,1021,0.0107737512242899,10.7737512242899
"6766","Target_Child","and",4.88809034907598,16,689,0.02322206095791,23.22206095791
"6767","Target_Child","and",4.89082819986311,30,710,0.0422535211267606,42.2535211267606
"6768","Target_Child","and",4.89356605065024,11,646,0.0170278637770898,17.0278637770898
"6769","Target_Child","and",4.89630390143737,56,4316,0.0129749768303985,12.9749768303985
"6770","Target_Child","and",4.8990417522245,20,1161,0.0172265288544358,17.2265288544358
"6771","Target_Child","and",4.9072553045859,89,2832,0.0314265536723164,31.4265536723164
"6772","Target_Child","and",4.91273100616016,40,2332,0.0171526586620926,17.1526586620926
"6773","Target_Child","and",4.91666666666667,52,2250,0.0231111111111111,23.1111111111111
"6774","Target_Child","and",4.9194045174538,30,2506,0.0119712689545092,11.9712689545092
"6775","Target_Child","and",4.92214236824093,30,2119,0.0141576215195847,14.1576215195847
"6776","Target_Child","and",4.9276180698152,17,666,0.0255255255255255,25.5255255255255
"6777","Target_Child","and",4.93035592060233,34,1681,0.0202260559190958,20.2260559190958
"6778","Target_Child","and",4.93309377138946,48,2862,0.0167714884696017,16.7714884696017
"6779","Target_Child","and",4.93583162217659,25,1534,0.0162972620599739,16.2972620599739
"6780","Target_Child","and",4.93856947296372,98,2957,0.0331416976665539,33.1416976665539
"6781","Target_Child","and",4.94130732375086,3,47,0.0638297872340425,63.8297872340425
"6782","Target_Child","and",4.94404517453799,65,1448,0.0448895027624309,44.8895027624309
"6783","Target_Child","and",4.95225872689938,33,1603,0.0205864004990643,20.5864004990643
"6784","Target_Child","and",4.96868583162218,30,787,0.0381194409148666,38.1194409148666
"6785","Target_Child","and",4.97142368240931,65,2297,0.0282977797126687,28.2977797126687
"6786","Target_Child","and",4.97416153319644,14,721,0.0194174757281553,19.4174757281553
"6787","Target_Child","and",4.97689938398357,11,729,0.0150891632373114,15.0891632373114
"6788","Target_Child","and",4.97963723477071,166,7390,0.0224627875507443,22.4627875507442
"6789","Target_Child","and",4.98511293634497,128,3932,0.0325534079348932,32.5534079348932
"6790","Target_Child","and",4.9878507871321,6,618,0.00970873786407767,9.70873786407767
"6791","Target_Child","and",4.99058863791923,15,753,0.0199203187250996,19.9203187250996
"6792","Target_Child","and",4.99332648870637,43,1912,0.022489539748954,22.489539748954
"6793","Target_Child","and",5,622,15592,0.0398922524371473,39.8922524371472
"6794","Target_Child","and",5.00273785078713,5,545,0.00917431192660551,9.1743119266055
"6795","Target_Child","and",5.00547570157426,9,780,0.0115384615384615,11.5384615384615
"6796","Target_Child","and",5.0082135523614,18,815,0.0220858895705521,22.0858895705521
"6797","Target_Child","and",5.01095140314853,13,730,0.0178082191780822,17.8082191780822
"6798","Target_Child","and",5.01368925393566,23,1113,0.0206648697214735,20.6648697214735
"6799","Target_Child","and",5.01916495550992,2,285,0.00701754385964912,7.01754385964912
"6800","Target_Child","and",5.02190280629706,24,1016,0.0236220472440945,23.6220472440945
"6801","Target_Child","and",5.02737850787132,8,780,0.0102564102564103,10.2564102564103
"6802","Target_Child","and",5.03011635865845,7,619,0.0113085621970921,11.3085621970921
"6803","Target_Child","and",5.04380561259411,34,2238,0.0151921358355675,15.1921358355675
"6804","Target_Child","and",5.04654346338125,12,601,0.0199667221297837,19.9667221297837
"6805","Target_Child","and",5.05201916495551,38,2038,0.0186457311089303,18.6457311089303
"6806","Target_Child","and",5.06570841889117,11,556,0.0197841726618705,19.7841726618705
"6807","Target_Child","and",5.0684462696783,14,878,0.0159453302961276,15.9453302961276
"6808","Target_Child","and",5.08213552361396,34,1102,0.0308529945553539,30.8529945553539
"6809","Target_Child","and",5.08333333333333,84,633,0.132701421800948,132.701421800948
"6810","Target_Child","and",5.0888090349076,38,1037,0.0366441658630665,36.6441658630665
"6811","Target_Child","and",5.09702258726899,52,2160,0.0240740740740741,24.0740740740741
"6812","Target_Child","and",5.09976043805613,96,3627,0.0264681555004136,26.4681555004136
"6813","Target_Child","and",5.10523613963039,16,1146,0.0139616055846422,13.9616055846422
"6814","Target_Child","and",5.11344969199179,30,2109,0.0142247510668563,14.2247510668563
"6815","Target_Child","and",5.11892539356605,36,1826,0.0197152245345016,19.7152245345016
"6816","Target_Child","and",5.12166324435318,11,301,0.0365448504983389,36.5448504983389
"6817","Target_Child","and",5.12713894592745,27,312,0.0865384615384615,86.5384615384615
"6818","Target_Child","and",5.13535249828884,101,2166,0.0466297322253001,46.6297322253001
"6819","Target_Child","and",5.13809034907598,127,3460,0.0367052023121387,36.7052023121387
"6820","Target_Child","and",5.16666666666667,186,5995,0.0310258548790659,31.0258548790659
"6821","Target_Child","and",5.18583162217659,9,398,0.0226130653266332,22.6130653266332
"6822","Target_Child","and",5.18856947296372,11,800,0.01375,13.75
"6823","Target_Child","and",5.19404517453799,11,872,0.0126146788990826,12.6146788990826
"6824","Target_Child","and",5.19952087611225,94,5050,0.0186138613861386,18.6138613861386
"6825","Target_Child","and",5.20225872689938,24,1420,0.0169014084507042,16.9014084507042
"6826","Target_Child","and",5.21868583162218,70,838,0.0835322195704057,83.5322195704057
"6827","Target_Child","and",5.22689938398357,71,2252,0.0315275310834814,31.5275310834813
"6828","Target_Child","and",5.24058863791923,50,1929,0.0259201658890617,25.9201658890617
"6829","Target_Child","and",5.25,73,1531,0.0476812540822992,47.6812540822992
"6830","Target_Child","and",5.2582135523614,20,645,0.0310077519379845,31.0077519379845
"6831","Target_Child","and",5.26642710472279,25,1268,0.0197160883280757,19.7160883280757
"6832","Target_Child","and",5.27464065708419,165,3907,0.0422318914768364,42.2318914768364
"6833","Target_Child","and",5.29106776180698,4,500,0.008,8
"6834","Target_Child","and",5.29380561259411,34,2041,0.0166585007349339,16.6585007349339
"6835","Target_Child","and",5.29654346338125,2,373,0.00536193029490617,5.36193029490617
"6836","Target_Child","and",5.31023271731691,14,1179,0.0118744698897371,11.8744698897371
"6837","Target_Child","and",5.32392197125257,83,2623,0.031643156690812,31.643156690812
"6838","Target_Child","and",5.32939767282683,18,1260,0.0142857142857143,14.2857142857143
"6839","Target_Child","and",5.33333333333333,41,967,0.0423991726990693,42.3991726990693
"6840","Target_Child","and",5.34154688569473,10,108,0.0925925925925926,92.5925925925926
"6841","Target_Child","and",5.35523613963039,36,1604,0.0224438902743142,22.4438902743142
"6842","Target_Child","and",5.36344969199179,41,1537,0.0266753415744958,26.6753415744958
"6843","Target_Child","and",5.37166324435318,9,1738,0.00517836593785961,5.17836593785961
"6844","Target_Child","and",5.37440109514031,15,1042,0.0143953934740883,14.3953934740883
"6845","Target_Child","and",5.38535249828884,4,394,0.0101522842639594,10.1522842639594
"6846","Target_Child","and",5.39082819986311,8,492,0.016260162601626,16.260162601626
"6847","Target_Child","and",5.39630390143737,16,457,0.0350109409190372,35.0109409190372
"6848","Target_Child","and",5.3990417522245,3,251,0.0119521912350598,11.9521912350598
"6849","Target_Child","and",5.40451745379877,6,315,0.019047619047619,19.0476190476191
"6850","Target_Child","and",5.41666666666667,6,202,0.0297029702970297,29.7029702970297
"6851","Target_Child","and",5.43035592060233,35,1079,0.0324374420759963,32.4374420759963
"6852","Target_Child","and",5.43309377138946,70,1429,0.0489853044086774,48.9853044086774
"6853","Target_Child","and",5.44678302532512,31,2202,0.014078110808356,14.078110808356
"6854","Target_Child","and",5.44952087611225,22,794,0.0277078085642317,27.7078085642317
